Entidad Federativa,Municipio,CVEGEO,Rango de pobreza (%),Rango de pobreza extrema (%)
Sinaloa,Culiacán,250060001871A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018739,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018743,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500600018758,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500600018781,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Culiacán,2500600018796,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018809,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018813,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018828,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018832,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600018847,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Culiacán,2500600018870,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500600018955,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019243,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019258,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Culiacán,2500600019262,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019277,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019281,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500600019296,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019309,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500600019328,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019332,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500600019347,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019351,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019366,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500600019370,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500600019385,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,250060001939A,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500600019402,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Culiacán,2500600019417,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019421,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019436,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500600019440,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603120485,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,250060312049A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603120502,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500603122138,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603122142,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500603122176,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603123259,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603124153,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603124168,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603124543,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603124558,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603124562,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603124967,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500603124971,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603124986,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603125325,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603125344,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603125359,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603125363,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603125378,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,250060312572A,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603125734,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603126056,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603126164,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603126179,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500603126198,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250060312704A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603127054,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603127891,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603128673,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603128851,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603212208,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603214172,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603214187,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603215823,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603217355,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603410521,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500603412180,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500603413193,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603414242,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500603414257,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603414990,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603415024,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Culiacán,2500603415382,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603415397,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250060341540A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603416094,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603416200,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603416215,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250060341622A,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500603416234,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603417482,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603418692,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603418762,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603418866,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603418885,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250060341889A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500603418902,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500604385414,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500604385749,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500604385753,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500604385819,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500604435768,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500604435772,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500604437552,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605914191,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500605914204,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500605914219,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500605915039,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605916111,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605916728,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605917497,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250060591896A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605918974,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500605918989,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500607460589,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500607462212,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,250060746444A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500607465429,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500607466249,"(50, 70]","[ 0, 20]"
Sinaloa,Culiacán,2500607466253,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500611943085,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250061194309A,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500613463070,"(34, 50]","[ 0, 20]"
Sinaloa,Culiacán,2500613463102,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500613463206,"(18, 34]","[ 0, 20]"
Sinaloa,Culiacán,2500613464454,"[ 0, 18]","[ 0, 20]"
Sinaloa,Culiacán,2500613464492,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613464505,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,250061346451A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613464524,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613465058,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613465433,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613465448,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613466126,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613466130,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613466268,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613468724,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613468777,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613468940,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613606732,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613608993,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613609239,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Culiacán,2500613609455,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010783,"(50, 70]","[ 0, 20]"
Sinaloa,Choix,2500700010798,"(50, 70]","[ 0, 20]"
Sinaloa,Choix,2500700010800,"(34, 50]","[ 0, 20]"
Sinaloa,Choix,2500700010815,"(50, 70]","[ 0, 20]"
Sinaloa,Choix,250070001082A,"(70, 100]","(20, 50]"
Sinaloa,Choix,2500700010834,"(34, 50]","[ 0, 20]"
Sinaloa,Choix,2500700010849,"(50, 70]","[ 0, 20]"
Sinaloa,Choix,2500700010853,"(50, 70]","[ 0, 20]"
Sinaloa,Choix,2500700010868,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010887,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010891,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010904,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010919,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010923,"[ 0, 18]","[ 0, 20]"
Sinaloa,Choix,2500700010938,"(34, 50]","[ 0, 20]"
Sinaloa,Choix,2500700010942,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010957,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010961,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010976,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Choix,2500700010995,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010013,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,2500800010225,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,250080001023A,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010263,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,2500800010282,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,2500800010297,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,250080001030A,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,2500800010314,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010329,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010511,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010564,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010615,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,250080001062A,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,2500800010653,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,2500800010668,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010687,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010691,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010704,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010719,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010723,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,2500800010738,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,2500800010742,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010757,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010761,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010776,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010780,"(70, 100]","[ 0, 20]"
Sinaloa,Elota,2500800010795,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010808,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010812,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010827,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010831,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010846,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010850,"(34, 50]","[ 0, 20]"
Sinaloa,Elota,2500800010865,"(18, 34]","[ 0, 20]"
Sinaloa,Elota,250080001087A,"(50, 70]","[ 0, 20]"
Sinaloa,Elota,2500800010884,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Elota,2500800010899,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Elota,2500800010901,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Elota,2500800010916,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010920,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Elota,2500800010935,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,250080001094A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010954,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010969,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010973,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010988,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800010992,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011007,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011011,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011026,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011030,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011045,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,250080001105A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Elota,2500800011064,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,250090001003A,"(18, 34]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010260,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010415,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,250090001042A,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010434,"(18, 34]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010449,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010523,"(18, 34]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010538,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010542,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,250090001067A,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010684,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010716,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010720,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010735,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,250090001074A,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010773,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010788,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010805,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,250090001081A,"(18, 34]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010824,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010839,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010843,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010862,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010877,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010881,"(34, 50]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010896,"(18, 34]","[ 0, 20]"
Sinaloa,Escuinapa,2500900010909,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Escuinapa,2500900010913,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010928,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010932,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010947,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010951,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010966,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010970,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900010985,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900011023,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900011038,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900340504,"(70, 100]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340576,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340580,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340595,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340608,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340699,"(70, 100]","[ 0, 20]"
Sinaloa,Escuinapa,2500900340701,"(70, 100]","[ 0, 20]"
Sinaloa,Escuinapa,2500900341004,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900430612,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900430627,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900430631,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900430646,"(70, 100]","[ 0, 20]"
Sinaloa,Escuinapa,2500900430754,"(70, 100]","[ 0, 20]"
Sinaloa,Escuinapa,2500900430769,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,Escuinapa,2500900431019,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900600468,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900600472,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900600650,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900600665,"(50, 70]","[ 0, 20]"
Sinaloa,Escuinapa,2500900600792,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,2500900600858,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,Escuinapa,250090060099A,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,El Fuerte,2501000010011,"(34, 50]","[ 0, 20]"
Sinaloa,El Fuerte,2501000010026,"(18, 34]","[ 0, 20]"
Sinaloa,El Fuerte,2501000010030,"[ 0, 18]","[ 0, 20]"
Sinaloa,El Fuerte,2501000010596,"(18, 34]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011039,"(50, 70]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011043,"(18, 34]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011128,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,El Fuerte,2501000011132,"(18, 34]","[ 0, 20]"
Sinaloa,El Fuerte,250100001119A,Una vivienda particular habitada,Una vivienda particular habitada
Sinaloa,El Fuerte,2501000011202,Sin viviendas particulares habitadas,Sin viviendas particulares habitadas
Sinaloa,El Fuerte,2501000011236,"(34, 50]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011240,"(18, 34]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011363,"(34, 50]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011378,"(34, 50]","[ 0, 20]"
Sinaloa,El Fuerte,2501000011382,"(18, 34]","[ 0, 20]"
